"Subject" "ActivityName" "ftAvg" "ftDomain" "ftInstrment" "ftAcceleration" "ftStatVariable" "ftJerk" "ftMagnitude" "ftAxis"
"3619" 10 "LAYING" -0.970830848965517 "Time" "Gyroscope" NA "mean" "Y" "Y" NA
"3620" 10 "LAYING" -0.959632931551724 "Time" "Gyroscope" NA "std" "Y" "Y" NA
"3621" 10 "LAYING" -0.937590998793103 "Time" "Gyroscope" NA "mean" NA "Y" NA
"3622" 10 "LAYING" -0.927471165517241 "Time" "Gyroscope" NA "std" NA "Y" NA
"3623" 10 "LAYING" -0.453069737586207 "Time" "Accelerometer" "Gravity" "mean" NA NA "X"
"3624" 10 "LAYING" -0.139297681034483 "Time" "Accelerometer" "Gravity" "mean" NA NA "Y"
"3625" 10 "LAYING" -0.031121624137931 "Time" "Accelerometer" "Gravity" "mean" NA NA "Z"
"3626" 10 "LAYING" -0.954531941896552 "Time" "Accelerometer" "Gravity" "std" NA NA "X"
"3627" 10 "LAYING" -0.966701156034483 "Time" "Accelerometer" "Gravity" "std" NA NA "Y"
"3628" 10 "LAYING" -0.963045642431035 "Time" "Accelerometer" "Gravity" "std" NA NA "Z"
"3629" 10 "LAYING" -0.956781819655172 "Time" "Accelerometer" "Gravity" "mean" NA "Y" NA
"3630" 10 "LAYING" -0.940301654482759 "Time" "Accelerometer" "Gravity" "std" NA "Y" NA
"3631" 10 "SITTING" -0.984943144259259 "Freq" "Accelerometer" "Body" "mean" NA NA "X"
"3632" 10 "SITTING" -0.9404502 "Freq" "Accelerometer" "Body" "mean" NA NA "Y"
"3633" 10 "SITTING" -0.97464465462963 "Freq" "Accelerometer" "Body" "mean" NA NA "Z"
"3634" 10 "SITTING" -0.982242427777778 "Freq" "Accelerometer" "Body" "std" NA NA "X"
"3635" 10 "SITTING" -0.912838063018519 "Freq" "Accelerometer" "Body" "std" NA NA "Y"
"3636" 10 "SITTING" -0.966121042592593 "Freq" "Accelerometer" "Body" "std" NA NA "Z"
"3637" 10 "SITTING" -0.989365013888889 "Freq" "Accelerometer" "Body" "mean" "Y" NA "X"
"3638" 10 "SITTING" -0.980962856111111 "Freq" "Accelerometer" "Body" "mean" "Y" NA "Y"
"3639" 10 "SITTING" -0.986056767777778 "Freq" "Accelerometer" "Body" "mean" "Y" NA "Z"
"3640" 10 "SITTING" -0.989550917407407 "Freq" "Accelerometer" "Body" "std" "Y" NA "X"
"3641" 10 "SITTING" -0.982045591111111 "Freq" "Accelerometer" "Body" "std" "Y" NA "Y"
"3642" 10 "SITTING" -0.98911086 "Freq" "Accelerometer" "Body" "std" "Y" NA "Z"
"3643" 10 "SITTING" -0.955281010740741 "Freq" "Accelerometer" "Body" "mean" NA "Y" NA
"3644" 10 "SITTING" -0.941511952777778 "Freq" "Accelerometer" "Body" "std" NA "Y" NA
"3645" 10 "SITTING" -0.985900801111111 "Freq" "Accelerometer" "Body" "mean" "Y" "Y" NA
"3646" 10 "SITTING" -0.983266741481482 "Freq" "Accelerometer" "Body" "std" "Y" "Y" NA
"3647" 10 "SITTING" -0.992191529259259 "Freq" "Gyroscope" NA "mean" "Y" "Y" NA
"3648" 10 "SITTING" -0.991409100925926 "Freq" "Gyroscope" NA "std" "Y" "Y" NA
"3649" 10 "SITTING" -0.974459732592593 "Freq" "Gyroscope" NA "mean" NA "Y" NA
"3650" 10 "SITTING" -0.962459956111111 "Freq" "Gyroscope" NA "std" NA "Y" NA
"3651" 10 "SITTING" -0.986477363333333 "Freq" "Gyroscope" NA "mean" NA NA "X"
"3652" 10 "SITTING" -0.986179215555556 "Freq" "Gyroscope" NA "mean" NA NA "Y"
"3653" 10 "SITTING" -0.96539546962963 "Freq" "Gyroscope" NA "mean" NA NA "Z"
"3654" 10 "SITTING" -0.989712360740741 "Freq" "Gyroscope" NA "std" NA NA "X"
"3655" 10 "SITTING" -0.983579646666667 "Freq" "Gyroscope" NA "std" NA NA "Y"
"3656" 10 "SITTING" -0.962418559814815 "Freq" "Gyroscope" NA "std" NA NA "Z"
"3657" 10 "SITTING" 0.270612056481481 "Time" "Accelerometer" "Body" "mean" NA NA "X"
"3658" 10 "SITTING" -0.015042681852037 "Time" "Accelerometer" "Body" "mean" NA NA "Y"
"3659" 10 "SITTING" -0.104253238796296 "Time" "Accelerometer" "Body" "mean" NA NA "Z"
"3660" 10 "SITTING" -0.982901825925926 "Time" "Accelerometer" "Body" "std" NA NA "X"
"3661" 10 "SITTING" -0.917979529962963 "Time" "Accelerometer" "Body" "std" NA NA "Y"
"3662" 10 "SITTING" -0.967826981666667 "Time" "Accelerometer" "Body" "std" NA NA "Z"
"3663" 10 "SITTING" 0.0775372505185185 "Time" "Accelerometer" "Body" "mean" "Y" NA "X"
"3664" 10 "SITTING" 0.00897875458703704 "Time" "Accelerometer" "Body" "mean" "Y" NA "Y"
"3665" 10 "SITTING" -0.00499566427666667 "Time" "Accelerometer" "Body" "mean" "Y" NA "Z"
"3666" 10 "SITTING" -0.988946414074074 "Time" "Accelerometer" "Body" "std" "Y" NA "X"
"3667" 10 "SITTING" -0.980756789814815 "Time" "Accelerometer" "Body" "std" "Y" NA "Y"
"3668" 10 "SITTING" -0.988255803703704 "Time" "Accelerometer" "Body" "std" "Y" NA "Z"
"3669" 10 "SITTING" -0.988054237592593 "Time" "Accelerometer" "Body" "mean" "Y" "Y" NA
"3670" 10 "SITTING" -0.985209856296296 "Time" "Accelerometer" "Body" "std" "Y" "Y" NA
"3671" 10 "SITTING" -0.96075719962963 "Time" "Accelerometer" "Body" "mean" NA "Y" NA
"3672" 10 "SITTING" -0.939669591481481 "Time" "Accelerometer" "Body" "std" NA "Y" NA
"3673" 10 "SITTING" -0.0432432176851852 "Time" "Gyroscope" NA "mean" NA NA "X"
"3674" 10 "SITTING" -0.0679993598888889 "Time" "Gyroscope" NA "mean" NA NA "Y"
"3675" 10 "SITTING" 0.0745958869444444 "Time" "Gyroscope" NA "mean" NA NA "Z"
"3676" 10 "SITTING" -0.988873097222222 "Time" "Gyroscope" NA "std" NA NA "X"
"3677" 10 "SITTING" -0.984373304814815 "Time" "Gyroscope" NA "std" NA NA "Y"
"3678" 10 "SITTING" -0.960445962037037 "Time" "Gyroscope" NA "std" NA NA "Z"
"3679" 10 "SITTING" -0.0931555026481481 "Time" "Gyroscope" NA "mean" "Y" NA "X"
"3680" 10 "SITTING" -0.0411216540925926 "Time" "Gyroscope" NA "mean" "Y" NA "Y"
"3681" 10 "SITTING" -0.048941191502963 "Time" "Gyroscope" NA "mean" "Y" NA "Z"
"3682" 10 "SITTING" -0.992326657222222 "Time" "Gyroscope" NA "std" "Y" NA "X"
"3683" 10 "SITTING" -0.992584494814815 "Time" "Gyroscope" NA "std" "Y" NA "Y"
"3684" 10 "SITTING" -0.990259813148148 "Time" "Gyroscope" NA "std" "Y" NA "Z"
"3685" 10 "SITTING" -0.993707487592593 "Time" "Gyroscope" NA "mean" "Y" "Y" NA
"3686" 10 "SITTING" -0.991696196481482 "Time" "Gyroscope" NA "std" "Y" "Y" NA
"3687" 10 "SITTING" -0.944202043703704 "Time" "Gyroscope" NA "mean" NA "Y" NA
"3688" 10 "SITTING" -0.963064577592593 "Time" "Gyroscope" NA "std" NA "Y" NA
"3689" 10 "SITTING" 0.791887198148148 "Time" "Accelerometer" "Gravity" "mean" NA NA "X"
"3690" 10 "SITTING" -0.041260775 "Time" "Accelerometer" "Gravity" "mean" NA NA "Y"
"3691" 10 "SITTING" 0.20253457287037 "Time" "Accelerometer" "Gravity" "mean" NA NA "Z"
"3692" 10 "SITTING" -0.973128354074074 "Time" "Accelerometer" "Gravity" "std" NA NA "X"
"3693" 10 "SITTING" -0.935690006481481 "Time" "Accelerometer" "Gravity" "std" NA NA "Y"
"3694" 10 "SITTING" -0.966898520555556 "Time" "Accelerometer" "Gravity" "std" NA NA "Z"
"3695" 10 "SITTING" -0.96075719962963 "Time" "Accelerometer" "Gravity" "mean" NA "Y" NA
"3696" 10 "SITTING" -0.939669591481481 "Time" "Accelerometer" "Gravity" "std" NA "Y" NA
"3697" 10 "STANDING" -0.970099814318182 "Freq" "Accelerometer" "Body" "mean" NA NA "X"
"3698" 10 "STANDING" -0.923378745227273 "Freq" "Accelerometer" "Body" "mean" NA NA "Y"
"3699" 10 "STANDING" -0.955272383863636 "Freq" "Accelerometer" "Body" "mean" NA NA "Z"
"3700" 10 "STANDING" -0.982949246136364 "Freq" "Accelerometer" "Body" "std" NA NA "X"
"3701" 10 "STANDING" -0.921860476590909 "Freq" "Accelerometer" "Body" "std" NA NA "Y"
"3702" 10 "STANDING" -0.938098683181818 "Freq" "Accelerometer" "Body" "std" NA NA "Z"
"3703" 10 "STANDING" -0.963565166136364 "Freq" "Accelerometer" "Body" "mean" "Y" NA "X"
"3704" 10 "STANDING" -0.942187760454545 "Freq" "Accelerometer" "Body" "mean" "Y" NA "Y"
"3705" 10 "STANDING" -0.972241512272727 "Freq" "Accelerometer" "Body" "mean" "Y" NA "Z"
"3706" 10 "STANDING" -0.968612135909091 "Freq" "Accelerometer" "Body" "std" "Y" NA "X"
"3707" 10 "STANDING" -0.944847393636364 "Freq" "Accelerometer" "Body" "std" "Y" NA "Y"
"3708" 10 "STANDING" -0.979428729090909 "Freq" "Accelerometer" "Body" "std" "Y" NA "Z"
"3709" 10 "STANDING" -0.9401101675 "Freq" "Accelerometer" "Body" "mean" NA "Y" NA
"3710" 10 "STANDING" -0.945048242954545 "Freq" "Accelerometer" "Body" "std" NA "Y" NA
"3711" 10 "STANDING" -0.951633690454545 "Freq" "Accelerometer" "Body" "mean" "Y" "Y" NA
"3712" 10 "STANDING" -0.952105964545455 "Freq" "Accelerometer" "Body" "std" "Y" "Y" NA
"3713" 10 "STANDING" -0.965614081363636 "Freq" "Gyroscope" NA "mean" "Y" "Y" NA
"3714" 10 "STANDING" -0.965055815454545 "Freq" "Gyroscope" NA "std" "Y" "Y" NA
"3715" 10 "STANDING" -0.937786743409091 "Freq" "Gyroscope" NA "mean" NA "Y" NA
"3716" 10 "STANDING" -0.922961550454545 "Freq" "Gyroscope" NA "std" NA "Y" NA
"3717" 10 "STANDING" -0.924005912954545 "Freq" "Gyroscope" NA "mean" NA NA "X"
"3718" 10 "STANDING" -0.960323800909091 "Freq" "Gyroscope" NA "mean" NA NA "Y"
"3719" 10 "STANDING" -0.950915730909091 "Freq" "Gyroscope" NA "mean" NA NA "Z"
"3720" 10 "STANDING" -0.932273942727273 "Freq" "Gyroscope" NA "std" NA NA "X"
"3721" 10 "STANDING" -0.958399857954545 "Freq" "Gyroscope" NA "std" NA NA "Y"
"3722" 10 "STANDING" -0.958901257272727 "Freq" "Gyroscope" NA "std" NA NA "Z"
"3723" 10 "STANDING" 0.276650300681818 "Time" "Accelerometer" "Body" "mean" NA NA "X"
"3724" 10 "STANDING" -0.0155418603409091 "Time" "Accelerometer" "Body" "mean" NA NA "Y"
"3725" 10 "STANDING" -0.107964083931818 "Time" "Accelerometer" "Body" "mean" NA NA "Z"
"3726" 10 "STANDING" -0.978403481818182 "Time" "Accelerometer" "Body" "std" NA NA "X"
"3727" 10 "STANDING" -0.919561843409091 "Time" "Accelerometer" "Body" "std" NA NA "Y"
"3728" 10 "STANDING" -0.941271440454545 "Time" "Accelerometer" "Body" "std" NA NA "Z"
"3729" 10 "STANDING" 0.0809784390227273 "Time" "Accelerometer" "Body" "mean" "Y" NA "X"
"3730" 10 "STANDING" 0.0119007630575 "Time" "Accelerometer" "Body" "mean" "Y" NA "Y"
"3731" 10 "STANDING" -0.00485841031477273 "Time" "Accelerometer" "Body" "mean" "Y" NA "Z"
"3732" 10 "STANDING" -0.964311490454545 "Time" "Accelerometer" "Body" "std" "Y" NA "X"
"3733" 10 "STANDING" -0.941328663409091 "Time" "Accelerometer" "Body" "std" "Y" NA "Y"
"3734" 10 "STANDING" -0.9764306 "Time" "Accelerometer" "Body" "std" "Y" NA "Z"
"3735" 10 "STANDING" -0.965163818409091 "Time" "Accelerometer" "Body" "mean" "Y" "Y" NA
"3736" 10 "STANDING" -0.952058214545454 "Time" "Accelerometer" "Body" "std" "Y" "Y" NA
"3737" 10 "STANDING" -0.951988907954545 "Time" "Accelerometer" "Body" "mean" NA "Y" NA
"3738" 10 "STANDING" -0.937264537954546 "Time" "Accelerometer" "Body" "std" NA "Y" NA
"3739" 10 "STANDING" -0.0281854325604545 "Time" "Gyroscope" NA "mean" NA NA "X"
"3740" 10 "STANDING" -0.0876820486363636 "Time" "Gyroscope" NA "mean" NA NA "Y"
"3741" 10 "STANDING" 0.103251560681818 "Time" "Gyroscope" NA "mean" NA NA "Z"
"3742" 10 "STANDING" -0.929895057954545 "Time" "Gyroscope" NA "std" NA NA "X"
"3743" 10 "STANDING" -0.958861164090909 "Time" "Gyroscope" NA "std" NA NA "Y"
"3744" 10 "STANDING" -0.953681099545455 "Time" "Gyroscope" NA "std" NA NA "Z"
"3745" 10 "STANDING" -0.104753833181818 "Time" "Gyroscope" NA "mean" "Y" NA "X"
"3746" 10 "STANDING" -0.0371593000727273 "Time" "Gyroscope" NA "mean" "Y" NA "Y"
"3747" 10 "STANDING" -0.0584162547045455 "Time" "Gyroscope" NA "mean" "Y" NA "Z"
"3748" 10 "STANDING" -0.950367548409091 "Time" "Gyroscope" NA "std" "Y" NA "X"
"3749" 10 "STANDING" -0.976445016590909 "Time" "Gyroscope" NA "std" "Y" NA "Y"
"3750" 10 "STANDING" -0.969051030681818 "Time" "Gyroscope" NA "std" "Y" NA "Z"
"3751" 10 "STANDING" -0.971637661590909 "Time" "Gyroscope" NA "mean" "Y" "Y" NA
"3752" 10 "STANDING" -0.964409410454546 "Time" "Gyroscope" NA "std" "Y" "Y" NA
"3753" 10 "STANDING" -0.929787259772727 "Time" "Gyroscope" NA "mean" NA "Y" NA
"3754" 10 "STANDING" -0.920486810227273 "Time" "Gyroscope" NA "std" NA "Y" NA
"3755" 10 "STANDING" 0.954008785454545 "Time" "Accelerometer" "Gravity" "mean" NA NA "X"
"3756" 10 "STANDING" -0.0431597830454545 "Time" "Accelerometer" "Gravity" "mean" NA NA "Y"
"3757" 10 "STANDING" 0.0346980210431818 "Time" "Accelerometer" "Gravity" "mean" NA NA "Z"
"3758" 10 "STANDING" -0.991259485 "Time" "Accelerometer" "Gravity" "std" NA NA "X"
"3759" 10 "STANDING" -0.975410724090909 "Time" "Accelerometer" "Gravity" "std" NA NA "Y"
"3760" 10 "STANDING" -0.959579657727273 "Time" "Accelerometer" "Gravity" "std" NA NA "Z"
"3761" 10 "STANDING" -0.951988907954545 "Time" "Accelerometer" "Gravity" "mean" NA "Y" NA
"3762" 10 "STANDING" -0.937264537954546 "Time" "Accelerometer" "Gravity" "std" NA "Y" NA
"3763" 10 "WALKING" -0.114190001283019 "Freq" "Accelerometer" "Body" "mean" NA NA "X"
"3764" 10 "WALKING" 0.0533911909886792 "Freq" "Accelerometer" "Body" "mean" NA NA "Y"
"3765" 10 "WALKING" -0.41218272245283 "Freq" "Accelerometer" "Body" "mean" NA NA "Z"
"3766" 10 "WALKING" -0.206366497226415 "Freq" "Accelerometer" "Body" "std" NA NA "X"
"3767" 10 "WALKING" -0.129775706316981 "Freq" "Accelerometer" "Body" "std" NA NA "Y"
"3768" 10 "WALKING" -0.435304215660377 "Freq" "Accelerometer" "Body" "std" NA NA "Z"
"3769" 10 "WALKING" -0.107941107467925 "Freq" "Accelerometer" "Body" "mean" "Y" NA "X"
"3770" 10 "WALKING" 0.0309052018326415 "Freq" "Accelerometer" "Body" "mean" "Y" NA "Y"
"3771" 10 "WALKING" -0.464020508867925 "Freq" "Accelerometer" "Body" "mean" "Y" NA "Z"
"3772" 10 "WALKING" -0.0791518267107547 "Freq" "Accelerometer" "Body" "std" "Y" NA "X"
"3773" 10 "WALKING" 0.0484867672264151 "Freq" "Accelerometer" "Body" "std" "Y" NA "Y"
"3774" 10 "WALKING" -0.558512650188679 "Freq" "Accelerometer" "Body" "std" "Y" NA "Z"
"3775" 10 "WALKING" -0.0930237422792453 "Freq" "Accelerometer" "Body" "mean" NA "Y" NA
"3776" 10 "WALKING" -0.370471943962264 "Freq" "Accelerometer" "Body" "std" NA "Y" NA
"3777" 10 "WALKING" 0.0205189516981132 "Freq" "Accelerometer" "Body" "mean" "Y" "Y" NA
"3778" 10 "WALKING" 0.0502087634986792 "Freq" "Accelerometer" "Body" "std" "Y" "Y" NA
"3779" 10 "WALKING" -0.515065335849057 "Freq" "Gyroscope" NA "mean" "Y" "Y" NA
"3780" 10 "WALKING" -0.517675799056604 "Freq" "Gyroscope" NA "std" "Y" "Y" NA
"3781" 10 "WALKING" -0.412616909622642 "Freq" "Gyroscope" NA "mean" NA "Y" NA
"3782" 10 "WALKING" -0.499759796981132 "Freq" "Gyroscope" NA "std" NA "Y" NA
"3783" 10 "WALKING" -0.277913780754717 "Freq" "Gyroscope" NA "mean" NA NA "X"
"3784" 10 "WALKING" -0.345209034528302 "Freq" "Gyroscope" NA "mean" NA NA "Y"
"3785" 10 "WALKING" -0.108530029881132 "Freq" "Gyroscope" NA "mean" NA NA "Z"
"3786" 10 "WALKING" -0.458292932830189 "Freq" "Gyroscope" NA "std" NA NA "X"
"3787" 10 "WALKING" -0.204392821584906 "Freq" "Gyroscope" NA "std" NA NA "Y"
"3788" 10 "WALKING" -0.273292866226415 "Freq" "Gyroscope" NA "std" NA NA "Z"
"3789" 10 "WALKING" 0.278574076603774 "Time" "Accelerometer" "Body" "mean" NA NA "X"
"3790" 10 "WALKING" -0.017022351190566 "Time" "Accelerometer" "Body" "mean" NA NA "Y"
"3791" 10 "WALKING" -0.109057512132075 "Time" "Accelerometer" "Body" "mean" NA NA "Z"
"3792" 10 "WALKING" -0.178709734396226 "Time" "Accelerometer" "Body" "std" NA NA "X"
"3793" 10 "WALKING" -0.0227431651698113 "Time" "Accelerometer" "Body" "std" NA NA "Y"
"3794" 10 "WALKING" -0.395645072075472 "Time" "Accelerometer" "Body" "std" NA NA "Z"
"3795" 10 "WALKING" 0.0857943809283019 "Time" "Accelerometer" "Body" "mean" "Y" NA "X"
"3796" 10 "WALKING" 0.00408248792641509 "Time" "Accelerometer" "Body" "mean" "Y" NA "Y"
"3797" 10 "WALKING" -0.0162953195396226 "Time" "Accelerometer" "Body" "mean" "Y" NA "Z"
"3798" 10 "WALKING" -0.0521991013207547 "Time" "Accelerometer" "Body" "std" "Y" NA "X"
"3799" 10 "WALKING" 0.0750804952113207 "Time" "Accelerometer" "Body" "std" "Y" NA "Y"
"3800" 10 "WALKING" -0.511662905849057 "Time" "Accelerometer" "Body" "std" "Y" NA "Z"
"3801" 10 "WALKING" -0.132624992298283 "Time" "Accelerometer" "Body" "mean" "Y" "Y" NA
"3802" 10 "WALKING" 0.037608338009434 "Time" "Accelerometer" "Body" "std" "Y" "Y" NA
"3803" 10 "WALKING" -0.127400912069811 "Time" "Accelerometer" "Body" "mean" NA "Y" NA
"3804" 10 "WALKING" -0.185602396067925 "Time" "Accelerometer" "Body" "std" NA "Y" NA
"3805" 10 "WALKING" 0.0106894976215094 "Time" "Gyroscope" NA "mean" NA NA "X"
"3806" 10 "WALKING" -0.0819540783760943 "Time" "Gyroscope" NA "mean" NA NA "Y"
"3807" 10 "WALKING" 0.0986695731160377 "Time" "Gyroscope" NA "mean" NA NA "Z"
"3808" 10 "WALKING" -0.414205475283019 "Time" "Gyroscope" NA "std" NA NA "X"
"3809" 10 "WALKING" -0.250853318679245 "Time" "Gyroscope" NA "std" NA NA "Y"
"3810" 10 "WALKING" -0.174524868603774 "Time" "Gyroscope" NA "std" NA NA "Z"
"3811" 10 "WALKING" -0.122709563462264 "Time" "Gyroscope" NA "mean" "Y" NA "X"
"3812" 10 "WALKING" -0.0519204981037736 "Time" "Gyroscope" NA "mean" "Y" NA "Y"
"3813" 10 "WALKING" -0.0611262928849057 "Time" "Gyroscope" NA "mean" "Y" NA "Z"
"3814" 10 "WALKING" -0.366063723207547 "Time" "Gyroscope" NA "std" "Y" NA "X"
"3815" 10 "WALKING" -0.509683327924528 "Time" "Gyroscope" NA "std" "Y" NA "Y"
"3816" 10 "WALKING" -0.329079492641509 "Time" "Gyroscope" NA "std" "Y" NA "Z"
"3817" 10 "WALKING" -0.440363636603774 "Time" "Gyroscope" NA "mean" "Y" "Y" NA
"3818" 10 "WALKING" -0.501027916603774 "Time" "Gyroscope" NA "std" "Y" "Y" NA
"3819" 10 "WALKING" -0.156458730358491 "Time" "Gyroscope" NA "mean" NA "Y" NA
"3820" 10 "WALKING" -0.402025135660377 "Time" "Gyroscope" NA "std" NA "Y" NA
"3821" 10 "WALKING" 0.963092149811321 "Time" "Accelerometer" "Gravity" "mean" NA NA "X"
"3822" 10 "WALKING" -0.0838277013962264 "Time" "Accelerometer" "Gravity" "mean" NA NA "Y"
"3823" 10 "WALKING" 0.0549276242264151 "Time" "Accelerometer" "Gravity" "mean" NA NA "Z"
"3824" 10 "WALKING" -0.974435158113207 "Time" "Accelerometer" "Gravity" "std" NA NA "X"
"3825" 10 "WALKING" -0.971114719811321 "Time" "Accelerometer" "Gravity" "std" NA NA "Y"
"3826" 10 "WALKING" -0.957862728301887 "Time" "Accelerometer" "Gravity" "std" NA NA "Z"
"3827" 10 "WALKING" -0.127400912069811 "Time" "Accelerometer" "Gravity" "mean" NA "Y" NA
"3828" 10 "WALKING" -0.185602396067925 "Time" "Accelerometer" "Gravity" "std" NA "Y" NA
"3829" 10 "WALKING_DOWNSTAIRS" 0.215665273157895 "Freq" "Accelerometer" "Body" "mean" NA NA "X"
"3830" 10 "WALKING_DOWNSTAIRS" 0.00904660360263158 "Freq" "Accelerometer" "Body" "mean" NA NA "Y"
"3831" 10 "WALKING_DOWNSTAIRS" -0.157728357742105 "Freq" "Accelerometer" "Body" "mean" NA NA "Z"
"3832" 10 "WALKING_DOWNSTAIRS" 0.324957743157895 "Freq" "Accelerometer" "Body" "std" NA NA "X"
"3833" 10 "WALKING_DOWNSTAIRS" -0.0633337717526316 "Freq" "Accelerometer" "Body" "std" NA NA "Y"
"3834" 10 "WALKING_DOWNSTAIRS" -0.268686170263158 "Freq" "Accelerometer" "Body" "std" NA NA "Z"
"3835" 10 "WALKING_DOWNSTAIRS" 0.181419131002632 "Freq" "Accelerometer" "Body" "mean" "Y" NA "X"
"3836" 10 "WALKING_DOWNSTAIRS" -0.119504295573684 "Freq" "Accelerometer" "Body" "mean" "Y" NA "Y"
"3837" 10 "WALKING_DOWNSTAIRS" -0.240679035428947 "Freq" "Accelerometer" "Body" "mean" "Y" NA "Z"
"3838" 10 "WALKING_DOWNSTAIRS" 0.156912678626316 "Freq" "Accelerometer" "Body" "std" "Y" NA "X"
"3839" 10 "WALKING_DOWNSTAIRS" -0.153355802565789 "Freq" "Accelerometer" "Body" "std" "Y" NA "Y"
"3840" 10 "WALKING_DOWNSTAIRS" -0.396147929736842 "Freq" "Accelerometer" "Body" "std" "Y" NA "Z"
"3841" 10 "WALKING_DOWNSTAIRS" 0.220115703368421 "Freq" "Accelerometer" "Body" "mean" NA "Y" NA
"3842" 10 "WALKING_DOWNSTAIRS" -0.0616742840815789 "Freq" "Accelerometer" "Body" "std" NA "Y" NA
"3843" 10 "WALKING_DOWNSTAIRS" 0.156978047052632 "Freq" "Accelerometer" "Body" "mean" "Y" "Y" NA
"3844" 10 "WALKING_DOWNSTAIRS" 0.0380266696789474 "Freq" "Accelerometer" "Body" "std" "Y" "Y" NA
"3845" 10 "WALKING_DOWNSTAIRS" -0.484196484736842 "Freq" "Gyroscope" NA "mean" "Y" "Y" NA
"3846" 10 "WALKING_DOWNSTAIRS" -0.544988519210526 "Freq" "Gyroscope" NA "std" "Y" "Y" NA
"3847" 10 "WALKING_DOWNSTAIRS" -0.312347510289474 "Freq" "Gyroscope" NA "mean" NA "Y" NA
"3848" 10 "WALKING_DOWNSTAIRS" -0.387780104447368 "Freq" "Gyroscope" NA "std" NA "Y" NA
"3849" 10 "WALKING_DOWNSTAIRS" -0.214350280079211 "Freq" "Gyroscope" NA "mean" NA NA "X"
"3850" 10 "WALKING_DOWNSTAIRS" -0.272495710342105 "Freq" "Gyroscope" NA "mean" NA NA "Y"
"3851" 10 "WALKING_DOWNSTAIRS" 0.0391366814342105 "Freq" "Gyroscope" NA "mean" NA NA "Z"
"3852" 10 "WALKING_DOWNSTAIRS" -0.339514358157895 "Freq" "Gyroscope" NA "std" NA NA "X"
"3853" 10 "WALKING_DOWNSTAIRS" -0.343237004473684 "Freq" "Gyroscope" NA "std" NA NA "Y"
"3854" 10 "WALKING_DOWNSTAIRS" -0.1503916379 "Freq" "Gyroscope" NA "std" NA NA "Z"
"3855" 10 "WALKING_DOWNSTAIRS" 0.290401594315789 "Time" "Accelerometer" "Body" "mean" NA NA "X"
"3856" 10 "WALKING_DOWNSTAIRS" -0.0200050770710526 "Time" "Accelerometer" "Body" "mean" NA NA "Y"
"3857" 10 "WALKING_DOWNSTAIRS" -0.110848597247368 "Time" "Accelerometer" "Body" "mean" NA NA "Z"
"3858" 10 "WALKING_DOWNSTAIRS" 0.295733547631579 "Time" "Accelerometer" "Body" "std" NA NA "X"
"3859" 10 "WALKING_DOWNSTAIRS" 0.00407915363157895 "Time" "Accelerometer" "Body" "std" NA NA "Y"
"3860" 10 "WALKING_DOWNSTAIRS" -0.183557562032895 "Time" "Accelerometer" "Body" "std" NA NA "Z"
"3861" 10 "WALKING_DOWNSTAIRS" 0.100959387447368 "Time" "Accelerometer" "Body" "mean" "Y" NA "X"
"3862" 10 "WALKING_DOWNSTAIRS" 0.0107824902368421 "Time" "Accelerometer" "Body" "mean" "Y" NA "Y"
"3863" 10 "WALKING_DOWNSTAIRS" 0.000152617173684209 "Time" "Accelerometer" "Body" "mean" "Y" NA "Z"
"3864" 10 "WALKING_DOWNSTAIRS" 0.223275806105263 "Time" "Accelerometer" "Body" "std" "Y" NA "X"
"3865" 10 "WALKING_DOWNSTAIRS" -0.105020355562895 "Time" "Accelerometer" "Body" "std" "Y" NA "Y"
"3866" 10 "WALKING_DOWNSTAIRS" -0.318188417289474 "Time" "Accelerometer" "Body" "std" "Y" NA "Z"
"3867" 10 "WALKING_DOWNSTAIRS" 0.0507010228431579 "Time" "Accelerometer" "Body" "mean" "Y" "Y" NA
"3868" 10 "WALKING_DOWNSTAIRS" 0.110877231263158 "Time" "Accelerometer" "Body" "std" "Y" "Y" NA
"3869" 10 "WALKING_DOWNSTAIRS" 0.250843769394737 "Time" "Accelerometer" "Body" "mean" NA "Y" NA
"3870" 10 "WALKING_DOWNSTAIRS" 0.156998205421053 "Time" "Accelerometer" "Body" "std" NA "Y" NA
"3871" 10 "WALKING_DOWNSTAIRS" -0.124839594289474 "Time" "Gyroscope" NA "mean" NA NA "X"
"3872" 10 "WALKING_DOWNSTAIRS" -0.106742538831579 "Time" "Gyroscope" NA "mean" NA NA "Y"
"3873" 10 "WALKING_DOWNSTAIRS" 0.0724433685578947 "Time" "Gyroscope" NA "mean" NA NA "Z"
"3874" 10 "WALKING_DOWNSTAIRS" -0.304745377026316 "Time" "Gyroscope" NA "std" NA NA "X"
"3875" 10 "WALKING_DOWNSTAIRS" -0.311407525263158 "Time" "Gyroscope" NA "std" NA NA "Y"
"3876" 10 "WALKING_DOWNSTAIRS" -0.0353021837 "Time" "Gyroscope" NA "std" NA NA "Z"
"3877" 10 "WALKING_DOWNSTAIRS" -0.0643764005526316 "Time" "Gyroscope" NA "mean" "Y" NA "X"
"3878" 10 "WALKING_DOWNSTAIRS" -0.0489378053157895 "Time" "Gyroscope" NA "mean" "Y" NA "Y"
"3879" 10 "WALKING_DOWNSTAIRS" -0.0720413112078947 "Time" "Gyroscope" NA "mean" "Y" NA "Z"
